id,CustomerID,Tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1655,3500-NSDOA,68,1,2,0,Credit card (automatic),70.8,4859.95,No
1656,1171-TYKUR,47,1,0,0,Electronic check,25.4,1139.2,No
1657,3761-FLYZI,65,1,0,1,Bank transfer (automatic),108.8,7082.45,No
1658,2058-DCJBE,5,1,0,1,Electronic check,69.75,324.6,Yes
1659,5364-XYIRR,51,1,0,1,Electronic check,94.65,4812.75,Yes
1660,4829-AUOAX,46,1,0,0,Bank transfer (automatic),96.05,4399.5,Yes
1661,1219-NNDDO,9,1,0,1,Electronic check,76.85,663.55,No
1662,8388-DMKAE,8,1,2,0,Mailed check,20.25,174.65,No
1663,4403-BWPAY,14,1,1,1,Credit card (automatic),24.8,321.7,No
1664,9659-QEQSY,45,1,0,1,Electronic check,115.65,5125.5,No
1665,5405-ZMYXQ,8,1,0,1,Credit card (automatic),74.6,548.9,No
1666,5047-LHVLY,1,1,0,1,Mailed check,50.15,50.15,Yes
1667,1442-OKRJE,66,1,1,1,Bank transfer (automatic),103.15,7031.3,No
1668,4737-AQCPU,72,1,2,0,Credit card (automatic),72.1,5016.65,No
1669,9158-VCTQB,41,1,0,1,Bank transfer (automatic),113.6,4594.95,Yes
1670,2808-CHTDM,23,1,2,0,Mailed check,25.1,611.45,No
1671,6311-UEUME,29,1,0,1,Electronic check,78.9,2384.15,Yes
1672,0793-TWELN,4,1,0,1,Electronic check,80.15,319.85,No
1673,3283-WCWXT,6,1,2,0,Mailed check,25.4,153.3,No
1674,1060-ENTOF,67,1,1,1,Credit card (automatic),105.4,7035.6,No
1675,0999-QXNSA,7,1,0,1,Mailed check,45.75,344.2,No
1676,5451-MHQOF,56,1,1,1,Mailed check,24.45,1431.65,No
1677,4836-WNFNO,72,1,2,0,Credit card (automatic),25,1849.2,No
1678,9225-BZLNZ,72,1,2,1,Electronic check,85.25,6083.1,No
1679,0354-VXMJC,23,1,2,0,Credit card (automatic),19.6,426.65,No
1680,4422-QVIJA,35,1,0,0,Mailed check,50.15,1655.35,No
1681,9365-SRSZE,27,1,0,1,Electronic check,70.55,1943.9,No
1682,6839-ITVZJ,26,1,0,1,Electronic check,60.05,1616.15,Yes
1683,8332-OSJDW,12,1,1,0,Mailed check,26.4,314.95,No
1684,4735-BJKOU,40,1,2,0,Mailed check,20.15,804.85,No
1685,0274-JKUJR,7,0,0,0,Mailed check,58.85,465.7,No
1686,5740-YHGTW,70,1,0,1,Credit card (automatic),97.55,6669.05,No
1687,8917-SZTTJ,60,1,2,0,Credit card (automatic),19.65,1161.75,No
1688,1696-MZVAU,39,0,1,1,Credit card (automatic),25.25,947.75,No
1689,7359-WWYJV,72,1,2,0,Credit card (automatic),114.45,8375.05,No
1690,0375-HVGXO,1,0,0,1,Electronic check,34.7,34.7,Yes
1691,4906-ZHGPK,54,1,1,1,Electronic check,70.7,3770,No
1692,8593-WHYHV,3,1,0,1,Electronic check,85.3,264.8,Yes
1693,3795-GWTRD,63,1,2,0,Credit card (automatic),75.55,4707.85,No
1694,1298-PHBTI,71,1,2,1,Electronic check,84.8,6152.4,No
1695,6223-DHJGV,42,1,1,1,Mailed check,20.65,958.1,No
1696,6961-MJKBO,47,1,2,0,Bank transfer (automatic),20.45,943,No
1697,6097-EQISJ,66,1,1,1,Credit card (automatic),102.45,6615.15,Yes
1698,4423-YLHDV,21,1,0,1,Bank transfer (automatic),104.4,2200.25,Yes
1699,8158-WPEZG,11,0,0,1,Electronic check,35.65,425.1,No
1700,0107-YHINA,1,1,0,1,Electronic check,99.75,99.75,Yes
1701,4918-FYJNT,55,1,0,0,Electronic check,90.45,5044.8,No
1702,0727-BNRLG,69,1,2,1,Credit card (automatic),97.65,6743.55,No
1703,4854-CIDCF,3,1,0,0,Electronic check,73.85,196.4,No
1704,8640-SDGKB,4,1,0,1,Electronic check,74.4,299.7,Yes
1705,3280-MRDOF,30,1,2,1,Credit card (automatic),69.1,2093.9,No
1706,6435-SRWBJ,5,1,0,1,Electronic check,82.75,417.75,No
1707,9964-WBQDJ,71,1,2,1,Credit card (automatic),24.4,1725.4,No
1708,6303-KFWSL,29,1,1,1,Electronic check,55.25,1620.2,No
1709,1702-CCFNJ,52,1,0,0,Bank transfer (automatic),61.35,3169.55,No
1710,8932-CZHRQ,68,1,1,0,Credit card (automatic),76.75,5233.25,No
1711,0386-CWRGM,46,1,2,0,Mailed check,19.4,967.85,No
1712,5515-RUGKN,8,1,0,1,Credit card (automatic),54.75,438.05,No
1713,0404-AHASP,72,1,2,0,Credit card (automatic),19.7,1421.9,No
1714,7279-NMVJC,17,1,1,0,Bank transfer (automatic),19.9,323.15,No
1715,2081-VEYEH,3,1,0,1,Electronic check,107.95,318.6,No
1716,6407-UTSLV,2,1,0,1,Bank transfer (automatic),83.8,163.7,No
1717,4116-TZAQJ,9,1,0,1,Credit card (automatic),74.25,639.65,Yes
1718,9060-HJJRW,51,0,1,1,Credit card (automatic),56.4,2928.5,No
1719,2587-YNLES,6,1,2,0,Mailed check,20.1,100.35,No
1720,7398-SKNQZ,3,1,0,0,Electronic check,94.9,273.2,No
1721,5935-FCCNB,17,1,0,1,Electronic check,94.2,1608.15,No
1722,1958-RNRKS,30,1,0,0,Electronic check,49.9,1441.95,No
1723,5136-RGMZO,31,1,0,1,Electronic check,71.05,2168.15,No
1724,8345-MVDYC,45,1,2,0,Bank transfer (automatic),81.65,3618.7,No
1725,8226-BXGES,64,1,1,0,Bank transfer (automatic),89.45,5692.65,No
1726,3877-JRJIP,1,1,0,1,Electronic check,59.85,59.85,Yes
1727,8375-DKEBR,1,1,0,1,Electronic check,69.6,69.6,Yes
1728,9705-IOVQQ,61,1,1,0,Electronic check,99,5969.3,No
1729,1015-OWJKI,1,1,0,0,Mailed check,19.05,19.05,No
1730,7511-YMXVQ,9,0,0,1,Electronic check,45.4,418.8,Yes
1731,2040-XBAVJ,72,1,2,0,Bank transfer (automatic),114.45,8100.55,No
1732,7551-JOHTI,1,1,0,0,Mailed check,19.5,19.5,Yes
1733,8887-IPQNC,7,1,0,1,Mailed check,44.25,313.45,No
1734,8646-JCOMS,66,1,1,1,Bank transfer (automatic),90.55,6130.95,No
1735,9804-ICWBG,1,1,0,1,Electronic check,69.9,69.9,Yes
1736,1222-KJNZD,40,1,0,1,Bank transfer (automatic),20.4,745.3,No
1737,0106-GHRQR,16,1,0,1,Bank transfer (automatic),71.4,1212.1,No
1738,5318-IXUZF,2,1,0,1,Bank transfer (automatic),87.15,183.75,Yes
1739,3768-VHXQO,67,1,2,0,Credit card (automatic),24.85,1583.5,No
1740,8952-WCVCD,41,1,1,1,Bank transfer (automatic),104.45,4162.05,No
1741,2418-TPEUN,56,1,2,1,Credit card (automatic),19.8,1119.9,No
1742,3963-RYFNS,72,1,2,1,Bank transfer (automatic),116.45,8013.55,No
1743,3198-VELRD,3,1,0,1,Bank transfer (automatic),84.75,264.85,Yes
1744,8540-ZQGEA,54,1,2,0,Credit card (automatic),20.05,1102.4,No
1745,1320-REHCS,52,1,0,1,Electronic check,110.75,5832,No
1746,4137-JOPHL,50,1,2,1,Bank transfer (automatic),89.7,4304.5,No
1747,9436-ZBZCT,14,1,0,1,Electronic check,89.95,1178.4,Yes
1748,7801-CEDNV,27,1,1,0,Credit card (automatic),48.7,1421.75,No
1749,2057-BOYKM,72,1,2,1,Bank transfer (automatic),96.6,6827.5,No
1750,3658-QQJYD,62,1,1,1,Credit card (automatic),74.3,4698.05,No
1751,1803-BGNBD,12,1,0,1,Electronic check,54.3,654.5,No
1752,0134-XWXCE,44,1,1,0,Bank transfer (automatic),74.85,3268.05,No
1753,6950-TWMYB,54,1,2,1,Bank transfer (automatic),79.95,4362.05,No
1754,5848-FHRFC,68,1,2,0,Bank transfer (automatic),20.05,1386.9,No
1755,2243-FNMMI,20,1,0,0,Mailed check,19.4,415.4,No
1756,2511-MORQY,50,1,1,0,Bank transfer (automatic),54.9,2614.1,No
1757,5356-KZCKT,58,1,2,1,Credit card (automatic),24.45,1513.6,No
1758,9470-XCCEM,35,1,0,1,Bank transfer (automatic),89.65,3161.6,No
1759,6519-CFDBX,2,1,0,1,Electronic check,45.4,80.95,No
1760,3902-MIVLE,63,1,2,0,Mailed check,75.7,4676.7,No
1761,0409-WTMPL,58,1,1,1,Credit card (automatic),110.65,6526.65,No
1762,8763-KIAFH,27,1,1,1,Mailed check,20.55,583.3,No
1763,3669-WHAFY,71,1,2,1,Credit card (automatic),115.15,8078.1,No
1764,3055-VTCGS,63,1,1,0,Credit card (automatic),58.55,3503.5,No
1765,3144-KMTWZ,71,1,0,1,Bank transfer (automatic),93.25,6669.45,No
1766,7279-BUYWN,41,1,0,1,Electronic check,113.2,4689.5,Yes
1767,7156-MHUGY,13,1,0,1,Electronic check,90.5,1201.15,Yes
1768,7198-GLXTC,2,1,0,0,Electronic check,79,143.65,Yes
1769,2007-QVGAW,68,1,2,1,Bank transfer (automatic),19.35,1292.65,No
1770,5207-PLSTK,1,1,0,1,Mailed check,48.75,48.75,No
1771,2307-FYNNL,65,1,2,1,Electronic check,109.05,7108.2,No
1772,5605-XNWEN,72,1,2,1,Bank transfer (automatic),25,1802.55,No
1773,2155-AMQRX,28,1,0,1,Credit card (automatic),54.9,1505.15,No
1774,6181-AXXYF,72,1,2,0,Credit card (automatic),24.75,1859.1,No
1775,5091-HFAZW,2,1,0,1,Electronic check,91.15,168.5,No
1776,0516-VRYBW,18,1,1,0,Bank transfer (automatic),20.15,390.85,Yes
1777,2519-LBNQL,60,1,1,1,Electronic check,104.35,6339.45,No
1778,8623-ULFNQ,26,1,0,1,Electronic check,66.05,1652.4,No
1779,8380-PEFPE,1,1,0,1,Electronic check,71.65,71.65,Yes
1780,5687-DKDTV,4,1,0,0,Mailed check,20.35,77.5,Yes
1781,1568-LJSZU,68,1,2,1,Credit card (automatic),92.2,6392.85,No
1782,7530-HDYDS,38,1,0,1,Credit card (automatic),84.25,3264.5,Yes
1783,7789-HKSBS,42,1,1,1,Bank transfer (automatic),105.2,4599.15,No
1784,7416-CKTEP,57,1,2,1,Bank transfer (automatic),19.6,1134.25,No
1785,2586-CWXVV,54,0,0,0,Electronic check,30.4,1621.35,No
1786,3096-IZETN,12,1,0,0,Bank transfer (automatic),78.1,947.3,Yes
1787,2348-KCJLT,44,1,1,1,Mailed check,61.5,2722.2,No
1788,8401-EMUWF,42,1,0,1,Bank transfer (automatic),69.4,3058.3,No
1789,4193-IBKSW,72,1,2,0,Bank transfer (automatic),24.75,1769.6,No
1790,5377-NDTOU,71,1,2,0,Mailed check,91.05,6293.75,No
1791,5922-ABDVO,19,1,0,0,Mailed check,89.65,1761.05,Yes
1792,2474-LCNUE,23,1,0,1,Credit card (automatic),73.65,1642.75,No
1793,0839-QNXME,30,1,2,0,Credit card (automatic),19.4,578.5,No
1794,3506-OVLKD,35,1,1,0,Bank transfer (automatic),26.2,954.9,No
1795,9172-ANCRX,10,1,0,1,Electronic check,98.7,973.25,Yes
1796,6650-VJONK,1,1,0,1,Bank transfer (automatic),43.85,43.85,No
1797,2178-PMGCJ,22,1,0,1,Mailed check,69.7,1490.4,No
1798,7492-TAFJD,7,0,2,0,Mailed check,38.55,280,No
1799,2773-MADBQ,36,0,2,1,Mailed check,53.1,1901.25,No
1800,6016-LVTJQ,34,1,0,0,Mailed check,20.65,716.4,No
1801,7860-KSUGX,72,1,2,0,Credit card (automatic),64.45,4720,No
1802,8966-KZXXA,36,1,2,0,Credit card (automatic),25.1,930.95,No
1803,6910-HADCM,1,1,0,0,Electronic check,76.35,76.35,Yes
1804,4816-LXZYW,23,1,0,1,Electronic check,79.15,1676.95,Yes
1805,9606-PBKBQ,32,1,0,1,Electronic check,85,2642.05,Yes
1806,5149-QYTTU,71,1,1,1,Credit card (automatic),95.15,6770.85,No
1807,2070-XYMFH,23,1,0,1,Mailed check,79.35,1835.3,No
1808,2085-BOJKI,17,1,1,1,Bank transfer (automatic),96.65,1588.25,No
1809,0817-HSUSE,1,1,0,1,Electronic check,75.5,75.5,No
1810,5442-PPTJY,12,1,2,0,Mailed check,19.7,258.35,No
1811,1927-QEWMY,72,1,2,0,Credit card (automatic),20.5,1502.25,No
1812,1663-MHLHE,1,1,0,0,Mailed check,19.2,19.2,No
1813,5663-QBGIS,72,1,2,0,Bank transfer (automatic),98.35,6929.4,No
1814,4450-MDZFX,60,1,0,0,Bank transfer (automatic),74.35,4453.3,No
1815,6701-DHKWQ,61,0,2,0,Credit card (automatic),51.35,3244.4,No
1816,7554-AKDQF,6,1,0,0,Mailed check,45.65,323.45,No
1817,3536-IQCTX,32,1,0,0,Electronic check,85.3,2661.1,Yes
1818,4911-BANWH,31,1,0,1,Credit card (automatic),86.55,2697.4,Yes
1819,8496-EJAUI,19,1,0,1,Credit card (automatic),73.85,1424.5,Yes
1820,0794-YVSGE,72,1,2,0,Bank transfer (automatic),20.3,1401.15,No
1821,5423-BHIXO,32,1,0,1,Electronic check,54.2,1739.6,No
1822,6908-VVYHM,65,1,0,1,Electronic check,90.65,5931,No
1823,2959-EEXWB,45,0,0,1,Bank transfer (automatic),50.9,2333.85,No
1824,1839-UMACK,42,1,1,0,Electronic check,25.05,949.85,No
1825,3030-YDNRM,8,1,0,1,Electronic check,74.85,572.45,No
1826,7321-KKSDU,32,1,2,0,Mailed check,20.5,696.8,No
1827,3402-XRIUO,22,1,0,1,Mailed check,63.55,1381.8,No
1828,3132-TVFDZ,57,0,0,1,Electronic check,44.85,2572.95,Yes
1829,8286-AFUYI,1,1,0,0,Electronic check,47.95,47.95,No
1830,8080-DDEMJ,1,1,0,0,Electronic check,45.1,45.1,Yes
1831,8356-WUAOJ,1,1,0,1,Electronic check,45,45,No
1832,6365-MTGZX,24,1,0,1,Electronic check,96,2122.45,Yes
1833,1349-WXNGG,1,1,0,0,Bank transfer (automatic),20.05,20.05,Yes
1834,8058-DMYRU,54,1,0,1,Electronic check,90.05,4931.8,No
1835,9350-ZXYJC,4,1,2,1,Credit card (automatic),25.3,116.95,No
1836,6990-YNRIO,65,1,2,0,Bank transfer (automatic),108.65,6937.95,Yes
1837,8958-JPTRR,56,1,1,0,Electronic check,24.3,1261.7,No
1838,6959-GQEGV,45,1,0,1,Electronic check,75.95,3273.8,No
1839,3173-WSSUE,71,1,2,0,Credit card (automatic),19.7,1415.85,No
1840,1265-HVPZB,59,1,1,0,Credit card (automatic),66.4,3958.2,No
1841,4115-UMJFQ,69,0,1,1,Bank transfer (automatic),35.75,2492.25,No
1842,7369-TRPFD,19,1,1,0,Mailed check,18.8,279.2,No
1843,1098-KFQEC,55,1,2,0,Credit card (automatic),19.4,1083,No
1844,7190-XHTWJ,38,1,1,0,Mailed check,19.3,755.5,No
1845,0621-TWIEM,10,1,0,1,Electronic check,45.55,402.6,Yes
1846,3537-RYBHH,47,1,0,1,Credit card (automatic),67.45,3252,No
1847,2485-ITVKB,2,0,0,1,Electronic check,35.1,68.75,Yes
1848,3669-OYSJI,1,1,0,0,Credit card (automatic),46.2,46.2,Yes
1849,1612-EOHDH,1,1,0,0,Electronic check,45.15,45.15,Yes
1850,6702-OHFWR,1,0,0,1,Electronic check,43.3,43.3,Yes
1851,5296-BFCYD,46,1,2,1,Mailed check,20.1,936.85,No
1852,4510-PYUSH,38,1,0,1,Credit card (automatic),57.15,2250.65,Yes
1853,9359-JANWS,65,1,2,0,Credit card (automatic),58.9,3857.1,No
1854,7517-SAWMO,19,1,0,1,Electronic check,73.2,1441.1,Yes
1855,4143-HHPMK,52,1,0,1,Electronic check,85.35,4338.6,Yes
1856,3279-DYZQM,71,1,2,0,Mailed check,19.45,1378.45,No
1857,7054-LGEQW,1,1,0,0,Mailed check,45.95,45.95,Yes
1858,0523-VNGTF,52,0,0,1,Electronic check,50.5,2566.3,No
1859,9575-IWCAZ,6,1,1,0,Mailed check,25.1,171,No
1860,7105-MXJLL,26,1,1,0,Mailed check,60.7,1597.4,No
1861,7064-FRRSW,48,1,1,1,Electronic check,99,4744.35,No
1862,7940-UQQUG,64,1,1,1,Bank transfer (automatic),104.4,6721.6,No
1863,0923-PNFUB,3,1,0,0,Electronic check,83.75,247.25,Yes
1864,3961-SXAXY,1,1,0,1,Bank transfer (automatic),44.05,44.05,No
1865,7010-BRBUU,72,1,2,0,Credit card (automatic),24.1,1734.65,No
1866,3566-HJGPK,1,1,0,1,Mailed check,45.55,45.55,No
1867,3062-ICYZQ,51,1,0,1,Electronic check,93.8,4539.35,No
1868,9938-PRCVK,41,1,2,0,Bank transfer (automatic),19.7,804.25,No
1869,0973-KYVNF,72,1,2,1,Credit card (automatic),70.65,5011.15,No
1870,5129-HHMZC,43,1,2,0,Credit card (automatic),86.45,3574.5,No
1871,9637-CDTKZ,72,1,2,1,Credit card (automatic),114.1,8086.4,No
1872,3946-JEWRQ,47,1,1,1,Credit card (automatic),95.2,4563,No
1873,7873-CVMAW,72,1,2,0,Credit card (automatic),88.55,6362.35,No
1874,0463-WZZKO,3,1,0,1,Credit card (automatic),20.75,67.1,No
1875,3494-JCHRQ,1,1,0,1,Electronic check,70.05,70.05,Yes
1876,6474-FVJLC,2,1,0,1,Electronic check,86,165.45,Yes
1877,4524-QCSSM,26,0,0,1,Bank transfer (automatic),44.65,1156.55,No
1878,5832-EXGTT,29,1,0,1,Mailed check,60.2,1834.15,No
1879,8840-DQLGN,35,1,0,1,Bank transfer (automatic),100.5,3653.35,Yes
1880,2039-JONDJ,27,1,1,0,Bank transfer (automatic),55.45,1477.65,No
1881,7217-JYHOQ,24,1,0,1,Credit card (automatic),70.3,1706.45,No
1882,6695-FRVEC,67,1,2,1,Bank transfer (automatic),60.4,3953.7,No
1883,4547-LYTDD,16,1,0,0,Electronic check,72.65,1194.3,Yes
1884,9894-QMIMJ,23,1,1,0,Bank transfer (automatic),55.8,1327.85,No
1885,8069-YQQAJ,14,0,0,1,Mailed check,31.1,419.7,No
1886,6770-XUAGN,1,1,0,1,Electronic check,21,21,Yes
1887,4193-ORFCL,1,1,0,0,Mailed check,45.1,45.1,Yes
1888,1636-NTNCO,4,0,0,1,Credit card (automatic),50.95,207.35,No
1889,3466-WAESX,16,1,0,1,Electronic check,69.1,1083.7,No
1890,9281-PKKZE,46,0,0,1,Electronic check,43.95,2007.85,No
1891,3638-VBZTA,68,1,2,1,Bank transfer (automatic),86.5,5882.75,No
1892,7459-IMVYU,38,1,0,0,Electronic check,69.95,2657.55,No
1893,7776-QWNFX,30,1,0,1,Bank transfer (automatic),50.4,1527.5,Yes
1894,6689-TCZHQ,5,1,0,0,Electronic check,78.95,378.4,Yes
1895,8563-OYMQY,17,1,0,1,Credit card (automatic),90.95,1612.2,No
1896,0754-EEBDC,4,1,2,0,Mailed check,19.9,76.65,No
1897,5777-ZPQNC,12,1,1,0,Electronic check,20.15,260.7,No
1898,1951-IEYXM,72,1,2,1,Credit card (automatic),90.6,6441.85,No
1899,3318-NMQXL,3,1,0,1,Electronic check,92,266.8,No
1900,3143-ILDAL,56,1,0,1,Electronic check,94.45,5124.6,Yes
1901,1022-RKXDR,41,1,1,1,Mailed check,24.85,962.25,No
1902,2361-FJWNO,40,0,1,0,Credit card (automatic),36,1382.9,No
1903,2272-UOINI,7,1,0,1,Electronic check,78.5,571.05,No
1904,8232-UTFOZ,69,1,2,0,Credit card (automatic),19.95,1399.35,No
1905,3750-YHRYO,7,1,1,0,Mailed check,20.65,150,No
1906,6637-KYRCV,5,0,0,1,Electronic check,30.5,167.2,No
1907,5668-MEISB,72,1,2,0,Credit card (automatic),106.1,7657.4,No
1908,0129-QMPDR,44,1,1,1,Bank transfer (automatic),20.5,865.05,No
1909,7188-CBBBA,65,1,1,1,Electronic check,95.5,6153.85,No
1910,5356-CSVSQ,3,1,0,0,Electronic check,64.6,174.2,No
1911,3221-CJMSG,24,1,0,1,Credit card (automatic),51.1,1269.6,No
1912,4720-VSTSI,44,1,0,1,Bank transfer (automatic),84.8,3862.55,Yes
1913,3219-JQRSL,72,1,2,0,Credit card (automatic),89.1,6352.4,No
1914,2801-NISEI,24,1,0,0,Electronic check,54.95,1348.5,No
1915,3946-MHCZW,1,1,0,0,Mailed check,50.9,50.9,Yes
1916,4623-ZKHLY,22,1,0,1,Bank transfer (automatic),20.45,471.55,No
1917,6732-VAILE,70,1,2,1,Credit card (automatic),85.95,5931.75,No
1918,8201-AAXCB,25,1,0,0,Electronic check,60.35,1404.65,No
1919,7696-CFTAT,37,1,2,0,Bank transfer (automatic),19.8,726.1,No
1920,1845-CSBRZ,22,1,0,0,Bank transfer (automatic),85.35,1961.6,No
1921,2123-VSCOT,59,1,2,1,Bank transfer (automatic),72.1,4194.85,No
1922,6651-AZVTJ,49,1,0,1,Electronic check,99.8,4872.45,Yes
1923,4566-GOLUK,47,1,0,1,Bank transfer (automatic),107.35,5118.95,Yes
1924,2484-DGXPZ,31,1,0,1,Mailed check,19.55,658.95,Yes
1925,2018-QKYGT,1,1,0,1,Electronic check,81.05,81.05,No
1926,2792-VPPET,3,1,0,1,Electronic check,20.5,76.95,No
1927,7409-JURKQ,53,1,1,1,Bank transfer (automatic),111.8,5809.75,No
1928,3247-MHJKM,1,1,0,0,Mailed check,20.2,20.2,No
1929,1964-SVLEA,20,1,1,1,Mailed check,19.7,415.9,No
1930,4587-NUKOX,3,1,0,1,Electronic check,79.1,246.5,Yes
1931,7297-DVYGA,51,1,1,1,Bank transfer (automatic),19.85,996.95,No
1932,2239-CGBUZ,51,1,1,1,Bank transfer (automatic),60.5,3145.15,No
1933,0854-UYHZD,13,1,2,0,Mailed check,19.55,265.3,No
1934,7243-LCGGZ,1,1,0,0,Mailed check,20.9,20.9,No
1935,8267-KFGYD,1,1,0,1,Mailed check,21.05,21.05,No
1936,4890-VMUAV,63,1,1,0,Electronic check,71.5,4576.3,No
1937,9261-WDCAF,3,1,0,0,Mailed check,54.65,189.1,No
1938,3764-MNMOI,46,1,2,0,Credit card (automatic),19.2,908.15,No
1939,7442-YGZFK,1,1,0,1,Credit card (automatic),49.8,49.8,No
1940,0420-BWTPW,8,0,0,0,Mailed check,25.5,215.2,Yes
1941,8229-BUJHX,71,1,2,0,Bank transfer (automatic),20.5,1500.95,No
1942,7449-HVPIV,55,1,0,1,Credit card (automatic),90.4,5099.15,No
1943,5504-WSIUR,70,1,1,1,Bank transfer (automatic),90.25,6385.95,No
1944,8183-ONMXC,2,1,0,0,Electronic check,80.75,159.45,Yes
1945,8466-PZBLH,67,1,2,0,Bank transfer (automatic),104.6,6885.75,No
1946,9614-RMGHA,65,1,0,1,Bank transfer (automatic),91.85,5940.85,Yes
1947,8735-IJJEG,14,1,0,0,Credit card (automatic),50.2,668.85,No
1948,0564-MUUQK,20,1,0,1,Bank transfer (automatic),95.5,1916.2,No
1949,5054-IEXZT,1,1,0,1,Electronic check,75.35,75.35,Yes
1950,5834-ASPWA,1,1,0,1,Electronic check,75.45,75.45,Yes
1951,0701-RFGFI,49,1,0,1,Bank transfer (automatic),95.4,4613.95,No
1952,0019-EFAEP,72,1,2,1,Bank transfer (automatic),101.3,7261.25,No
1953,5619-PTMIK,46,1,0,0,Electronic check,53.1,2459.8,No
1954,3737-XBQDD,24,1,0,1,Bank transfer (automatic),84.85,2048.8,No
1955,5882-CMAZQ,5,0,0,0,Electronic check,34.25,163.55,No
1956,5846-QFDFI,33,1,0,0,Credit card (automatic),88.6,2888.7,No
1957,4445-KWOKW,42,1,1,1,Bank transfer (automatic),60.15,2421.6,No
1958,3511-APPBJ,23,1,1,1,Credit card (automatic),99.95,2292.75,No
1959,7967-HYCDE,8,1,0,0,Bank transfer (automatic),70.7,553.4,No
1960,2430-RRYUW,66,1,1,1,Mailed check,54.8,3465.7,No
1961,3948-XHGNA,24,1,0,1,Bank transfer (automatic),49.55,1210.4,Yes
1962,3723-BFBGR,24,1,0,0,Credit card (automatic),54.8,1291.3,No
1963,0565-IYCGT,69,1,1,1,Credit card (automatic),78.6,5356.45,Yes
1964,5447-WZAFP,53,1,1,1,Mailed check,100.3,5200.8,No
1965,5110-CHOPY,60,0,2,0,Electronic check,53.6,3237.05,No
1966,5445-UTODQ,7,1,0,1,Electronic check,81.1,576.65,Yes
1967,4425-OWHWB,20,1,1,1,Credit card (automatic),19.35,433.75,No
1968,7892-QVYKW,23,1,0,0,Electronic check,85.6,1868.4,No
1969,9675-ICXCT,72,1,2,1,Electronic check,80.8,5728.55,No
1970,1024-VRZHF,11,1,0,1,Electronic check,74.95,825.7,Yes
1971,4703-MQYKT,21,1,2,0,Mailed check,19.6,390.4,No
1972,9497-QCMMS,1,1,0,1,Electronic check,93.55,93.55,Yes
1973,5692-ICXLW,31,1,0,1,Electronic check,90.7,2845.15,No
1974,0602-DDUML,57,1,2,0,Mailed check,69.75,3894.4,No
1975,2208-MPXIO,45,1,2,1,Bank transfer (automatic),20,886.4,No
1976,1960-UYCNN,10,1,0,1,Electronic check,95.25,1021.55,No
1977,0348-SDKOL,58,1,0,1,Credit card (automatic),102.1,5885.4,Yes
1978,3190-FZATL,14,1,0,0,Mailed check,19.95,268.4,No
1979,7336-RLLRH,27,1,1,0,Mailed check,80.85,2204.35,No
1980,4373-MAVJG,14,1,0,1,Bank transfer (automatic),90.9,1259,Yes
1981,8901-HJXTF,12,0,0,0,Mailed check,29.2,309.1,Yes
1982,7710-JSYOA,69,1,2,1,Bank transfer (automatic),93.3,6398.05,No
1983,5419-KLXBN,25,1,0,1,Bank transfer (automatic),89.15,2257.75,Yes
1984,3424-NMNBO,58,1,1,1,Electronic check,108.85,6287.25,Yes
1985,9885-MFVSU,35,0,2,1,Credit card (automatic),46.35,1662.05,No
1986,4514-GFCFI,16,1,0,1,Electronic check,84.75,1350.15,Yes
1987,0607-MVMGC,45,1,1,0,Credit card (automatic),78.75,3600.65,No
1988,3365-SAIGS,17,1,0,1,Electronic check,83.55,1329.15,No
1989,9828-AOQLM,1,1,0,1,Electronic check,45.7,45.7,Yes
1990,8022-BECSI,22,1,1,0,Mailed check,19.6,422.5,No
1991,8000-REIQB,1,1,0,1,Electronic check,69.95,69.95,Yes
1992,9993-LHIEB,67,1,2,0,Mailed check,67.85,4627.65,No
1993,0266-CLZKZ,67,1,2,1,Bank transfer (automatic),105.65,6717.9,No
1994,7615-ESMYF,2,0,0,0,Electronic check,44.6,97.1,Yes
1995,3858-VOBET,23,1,0,1,Electronic check,74.95,1710.45,Yes
1996,7020-OZKXZ,9,1,0,0,Credit card (automatic),75.5,637.4,No
1997,3977-QCRSL,5,1,0,0,Mailed check,20.15,117.95,No
1998,0017-DINOC,54,0,2,0,Credit card (automatic),45.2,2460.55,No
1999,1447-PJGGA,57,1,2,1,Electronic check,95.25,5464.65,Yes
2000,8565-CLBZW,24,1,0,1,Mailed check,89.85,2165.05,Yes
2001,9139-WQQDY,49,1,1,0,Mailed check,100.45,4941.8,Yes
2002,0224-HJAPT,5,1,0,0,Electronic check,47.15,223.15,Yes
2003,8086-OVPWV,2,1,0,1,Electronic check,80.2,181.1,Yes
2004,9430-FRQOC,4,1,0,1,Mailed check,87.1,341.45,Yes
2005,7639-OPLNG,70,1,2,1,Bank transfer (automatic),79.25,5731.85,No
2006,3074-GQWYX,5,1,0,1,Bank transfer (automatic),75.9,357.75,Yes
2007,1492-QGCLU,53,1,0,0,Electronic check,85.7,4616.1,No
2008,6845-RGTYS,47,1,0,1,Electronic check,98.75,4533.7,Yes
2009,7328-OWMOM,31,1,1,0,Credit card (automatic),20.1,589.25,No
2010,4418-LZMSV,13,1,0,0,Bank transfer (automatic),61.8,750.1,No
2011,5155-AZQPB,28,1,0,0,Mailed check,49.9,1410.25,No
2012,8861-HGGKB,10,1,0,0,Electronic check,86.45,830.85,Yes
